timestamp;user;state;row;line_content;error
2025-11-10 14:23:36;admin;screen;0;[FRAME] <SOH>V<STX>062024<ETX>132<CR>;
2025-11-10 14:23:39;admin;screen;0;[V] var 06 <- 2024 | None;
2025-11-10 14:23:39;admin;screen;0;[FRAME] <SOH>V<STX>07Print job started<ETX>060<CR>;
2025-11-10 14:23:40;admin;screen;0;[STOP] Converting to pause (saving resume point)…;
2025-11-10 14:23:40;admin;print paused;0;operator requested stop;
2025-11-10 14:23:42;admin;data partially transferred;14;"5;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:3;2024;Print job started;";"sent 7/8; paused"
2025-11-10 14:23:42;admin;screen;0;[V] var 07 <- Print job started | None;
2025-11-10 14:23:42;admin;screen;0;[DONE] Batch complete;
2025-11-10 14:38:05;admin;login;0;user logged in;
2025-11-10 14:38:05;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:38:05;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 14:38:05;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:38:05;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 14:47:31;admin;login;0;user logged in;
2025-11-10 14:47:31;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:47:31;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 14:47:31;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:47:31;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 14:50:43;admin;login;0;user logged in;
2025-11-10 14:50:43;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:50:43;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 14:50:43;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:50:43;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 14:51:24;admin;login;0;user logged in;
2025-11-10 14:51:24;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:51:24;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 14:51:24;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 14:51:24;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 15:38:45;admin;login;0;user logged in;
2025-11-10 15:38:45;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 15:38:45;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 15:38:45;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 15:38:45;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 15:43:43;admin;login;0;user logged in;
2025-11-10 15:43:43;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 15:43:43;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 15:43:43;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 15:43:43;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 15:46:29;admin;login;0;user logged in;
2025-11-10 15:46:29;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 15:46:29;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 15:46:29;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 15:46:29;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-10 15:46:54;admin;login;0;user logged in;
2025-11-10 15:46:54;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 15:46:54;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-10 15:46:54;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-10 15:46:54;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 08:29:05;admin;login;0;user logged in;
2025-11-11 08:29:05;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 08:29:05;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 08:29:05;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 08:29:05;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 08:47:21;admin;login;0;user logged in;
2025-11-11 08:47:21;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 08:47:21;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 08:47:21;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 08:47:21;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 08:53:07;admin;login;0;user logged in;
2025-11-11 08:53:07;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 08:53:07;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 08:53:07;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 08:53:07;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 08:56:40;admin;serial disconnected;0;;
2025-11-11 08:56:40;admin;serial disconnect;0;;
2025-11-11 08:56:40;admin;logout;0;user logged out;
2025-11-11 08:56:44;op;login;0;user logged in;
2025-11-11 08:56:44;op;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 08:56:44;op;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 08:56:44;op;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 08:56:44;op;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 09:03:20;admin;login;0;user logged in;
2025-11-11 09:03:20;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:03:20;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 09:03:20;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:03:20;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 09:06:27;admin;login;0;user logged in;
2025-11-11 09:06:27;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:06:27;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 09:06:27;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:06:27;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 09:08:34;admin;login;0;user logged in;
2025-11-11 09:08:34;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:08:34;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 09:08:34;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:08:34;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 09:15:17;admin;login;0;user logged in;
2025-11-11 09:15:17;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:15:17;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 09:15:17;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:15:17;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 09:24:15;admin;login;0;user logged in;
2025-11-11 09:24:15;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:24:15;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 09:24:15;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 09:24:15;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:24:57;admin;login;0;user logged in;
2025-11-11 10:24:57;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:24:57;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:24:57;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:24:57;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:26:32;admin;login;0;user logged in;
2025-11-11 10:26:32;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:26:32;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:26:32;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:26:32;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:27:53;admin;login;0;user logged in;
2025-11-11 10:27:53;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:27:53;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:27:53;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:27:53;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:28:48;admin;login;0;user logged in;
2025-11-11 10:28:48;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:28:48;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:28:48;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:28:48;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:33:32;admin;login;0;user logged in;
2025-11-11 10:33:32;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:33:32;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:33:32;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:33:32;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:33:42;admin;settings saved;0;"serial_port: COM1 -> COM1; baud: 9600 -> 9600; parity: N -> N; stopbits: 0 -> 0; pattern: test -> test";
2025-11-11 10:33:42;admin;screen;0;[SETTINGS] Serial saved;
2025-11-11 10:43:47;admin;login;0;user logged in;
2025-11-11 10:43:47;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:43:47;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:43:47;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:43:47;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:45:35;admin;login;0;user logged in;
2025-11-11 10:45:35;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:45:35;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
