timestamp;user;state;row;line_content;error
2025-10-15 09:45:27;admin;data transferred;4;"2;ID: 1Content aa;verybigtest;sample;2024-08-23 15:30:3;2024;Sent direct data;";
2025-10-15 09:45:40;admin;print started;4;"2;ID: 1Content aa;verybigtest;sample;2024-08-23 15:30:3;2024;Sent direct data;";READY timeout
2025-10-15 09:46:06;admin;data transferred;5;"2;ID: 1Content aa;verybigtest;sample;2024-08-23 15:30:4;2024;Print job started;";
2025-10-15 09:46:19;admin;print started;5;"2;ID: 1Content aa;verybigtest;sample;2024-08-23 15:30:4;2024;Print job started;";READY timeout
2025-10-15 09:46:31;admin;data partially transferred;6;"2;ID: 1Content aa;verybigtest;sample;2024-08-23 15:30:4;2024;Print job finished;";sent 3/8
2025-10-15 09:46:31;admin;data partially transferred;7;"3;ID: 1Content aa;verybigtest;sample;2024-08-23 15:30:4;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;8;"3;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:0;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;9;"3;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:0;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;10;"4;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:0;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;11;"4;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:1;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;12;"4;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:2;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;13;"5;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:2;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;14;"5;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:3;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;15;"5;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:3;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;16;"6;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:3;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;17;"6;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:5;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;18;"6;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:5;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;19;"7;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:5;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;20;"7;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:0;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;21;"7;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:0;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;22;"8;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:0;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;23;"8;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:2;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;24;"8;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:2;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;25;"9;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:2;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;26;"9;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:3;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;27;"9;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:3;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;28;"10;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:3;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;29;"10;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:5;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;30;"10;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:5;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;31;"11;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:5;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;32;"11;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:1;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;33;"11;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:1;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;34;"12;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:1;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;35;"12;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:2;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;36;"12;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:2;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;37;"13;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:2;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;38;"13;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:4;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;39;"13;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:4;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;40;"14;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:4;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;41;"14;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:5;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;42;"14;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:5;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;43;"15;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:5;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;44;"15;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:1;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;45;"15;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:1;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;46;"16;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:1;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;47;"16;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:2;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;48;"16;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:3;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;49;"17;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:3;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;50;"17;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:4;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;51;"17;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:4;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;52;"18;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:4;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;53;"18;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:0;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;54;"18;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:0;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;55;"19;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:0;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;56;"19;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:1;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;57;"19;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:1;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;58;"20;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:1;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;59;"20;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:3;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;60;"20;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:3;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;61;"21;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:3;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;62;"21;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:4;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;63;"21;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:4;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;64;"22;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:4;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;65;"22;ID: 1Content aa;verybigtest;sample;2024-08-23 15:36:0;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;66;"22;ID: 1Content aa;verybigtest;sample;2024-08-23 15:36:0;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;67;"23;ID: 1Content aa;verybigtest;sample;2024-08-23 15:36:0;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;68;"23;ID: 1Content aa;verybigtest;sample;2024-08-23 15:36:2;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;69;"23;ID: 1Content aa;verybigtest;sample;2024-08-23 15:36:2;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;70;"24;ID: 1Content aa;verybigtest;sample;2024-08-23 15:36:2;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;71;"24;ID: 1Content aa;verybigtest;sample;2024-08-23 15:36:3;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;72;"24;ID: 1Content aa;verybigtest;sample;2024-08-23 15:36:3;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;73;"25;ID: 1Content aa;verybigtest;sample;2024-08-23 15:36:3;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;74;"25;ID: 1Content aa;verybigtest;sample;2024-08-23 15:36:5;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;75;"25;ID: 1Content aa;verybigtest;sample;2024-08-23 15:36:5;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;76;"26;ID: 1Content aa;verybigtest;sample;2024-08-23 15:36:5;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;77;"26;ID: 1Content aa;verybigtest;sample;2024-08-23 15:37:0;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;78;"26;ID: 1Content aa;verybigtest;sample;2024-08-23 15:37:0;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;79;"27;ID: 1Content aa;verybigtest;sample;2024-08-23 15:37:0;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;80;"27;ID: 1Content aa;verybigtest;sample;2024-08-23 15:37:2;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;81;"27;ID: 1Content aa;verybigtest;sample;2024-08-23 15:37:2;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;82;"28;ID: 1Content aa;verybigtest;sample;2024-08-23 15:37:2;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;83;"28;ID: 1Content aa;verybigtest;sample;2024-08-23 15:37:3;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;84;"28;ID: 1Content aa;verybigtest;sample;2024-08-23 15:37:4;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;85;"29;ID: 1Content aa;verybigtest;sample;2024-08-23 15:37:4;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;86;"29;ID: 1Content aa;verybigtest;sample;2024-08-23 15:37:5;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;87;"29;ID: 1Content aa;verybigtest;sample;2024-08-23 15:37:5;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;88;"30;ID: 1Content aa;verybigtest;sample;2024-08-23 15:37:5;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;89;"30;ID: 1Content aa;verybigtest;sample;2024-08-23 15:38:1;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;90;"30;ID: 1Content aa;verybigtest;sample;2024-08-23 15:38:1;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;91;"31;ID: 1Content aa;verybigtest;sample;2024-08-23 15:38:1;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;92;"31;ID: 1Content aa;verybigtest;sample;2024-08-23 15:38:2;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;93;"31;ID: 1Content aa;verybigtest;sample;2024-08-23 15:38:2;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;94;"32;ID: 1Content aa;verybigtest;sample;2024-08-23 15:38:2;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;95;"32;ID: 1Content aa;verybigtest;sample;2024-08-23 15:38:4;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;96;"32;ID: 1Content aa;verybigtest;sample;2024-08-23 15:38:4;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;97;"33;ID: 1Content aa;verybigtest;sample;2024-08-23 15:38:4;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;98;"33;ID: 1Content aa;verybigtest;sample;2024-08-23 15:38:5;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;99;"33;ID: 1Content aa;verybigtest;sample;2024-08-23 15:38:5;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;100;"34;ID: 1Content aa;verybigtest;sample;2024-08-23 15:39:1;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;101;"34;ID: 1Content aa;verybigtest;sample;2024-08-23 15:39:1;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;102;"34;ID: 1Content aa;verybigtest;sample;2024-08-23 15:38:5;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;103;"35;ID: 1Content: aa;verybigtest;sample;2024-08-23 15:54:5;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;104;"35;ID: 1Content: aa;verybigtest;sample;2024-08-23 15:55:1;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;105;"35;ID: 1Content: aa;verybigtest;sample;2024-08-23 15:55:1;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;106;"36;ID: 1Content: aa;verybigtest;sample;2024-08-23 15:55:1;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;107;"36;ID: 1Content: aa;verybigtest;sample;2024-08-23 15:55:4;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;108;"36;ID: 1Content: aa;verybigtest;sample;2024-08-23 15:55:4;2024;Print job finished;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;109;"37;ID: 1Content: aa;verybigtest;sample;2024-08-23 15:55:4;2024;Sent direct data;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;110;"37;ID: 1Content: aa;verybigtest;sample;2024-08-23 15:56:1;2024;Print job started;";sent 0/8
2025-10-15 09:46:31;admin;data partially transferred;111;"37;ID: 1Content: aa;verybigtest;sample;2024-08-23 15:56:1;2024;Print job finished;";sent 0/8
2025-10-15 12:53:44;admin;batch start;0;pattern=;
2025-10-15 12:53:44;admin;print started;0;rows=111 pattern=;
2025-10-15 12:54:11;admin;data transferred;6;"2;ID: 1Content aa;verybigtest;sample;2024-08-23 15:30:4;2024;Print job finished;";
2025-10-15 12:54:24;admin;print started;6;"2;ID: 1Content aa;verybigtest;sample;2024-08-23 15:30:4;2024;Print job finished;";READY timeout
2025-10-16 10:14:17;admin;login;0;user logged in;
2025-10-16 10:14:17;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-10-16 10:14:17;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-10-16 10:14:20;admin;serial connect;0;"port=COM1; baud=9600; parity=N; stopbits=1.0";
2025-10-16 10:14:20;admin;serial connected;0;COM1@9600 parity=N stop=1.0;
2025-10-16 10:14:21;admin;batch start;0;pattern=;
2025-10-16 10:14:21;admin;print started;0;rows=111 pattern=;
2025-10-16 10:14:48;admin;data transferred;6;"2;ID: 1Content aa;verybigtest;sample;2024-08-23 15:30:4;2024;Print job finished;";
2025-10-16 10:15:01;admin;print started;6;"2;ID: 1Content aa;verybigtest;sample;2024-08-23 15:30:4;2024;Print job finished;";READY timeout
2025-10-16 10:15:08;admin;data partially transferred;7;"3;ID: 1Content aa;verybigtest;sample;2024-08-23 15:30:4;2024;Sent direct data;";sent 1/8
2025-10-16 10:15:08;admin;data partially transferred;8;"3;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:0;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;9;"3;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:0;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;10;"4;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:0;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;11;"4;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:1;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;12;"4;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:2;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;13;"5;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:2;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;14;"5;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:3;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;15;"5;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:3;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;16;"6;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:3;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;17;"6;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:5;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;18;"6;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:5;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;19;"7;ID: 1Content aa;verybigtest;sample;2024-08-23 15:31:5;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;20;"7;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:0;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;21;"7;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:0;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;22;"8;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:0;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;23;"8;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:2;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;24;"8;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:2;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;25;"9;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:2;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;26;"9;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:3;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;27;"9;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:3;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;28;"10;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:3;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;29;"10;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:5;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;30;"10;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:5;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;31;"11;ID: 1Content aa;verybigtest;sample;2024-08-23 15:32:5;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;32;"11;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:1;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;33;"11;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:1;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;34;"12;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:1;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;35;"12;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:2;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;36;"12;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:2;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;37;"13;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:2;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;38;"13;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:4;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;39;"13;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:4;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;40;"14;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:4;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;41;"14;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:5;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;42;"14;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:5;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;43;"15;ID: 1Content aa;verybigtest;sample;2024-08-23 15:33:5;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;44;"15;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:1;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;45;"15;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:1;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;46;"16;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:1;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;47;"16;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:2;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;48;"16;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:3;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;49;"17;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:3;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;50;"17;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:4;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;51;"17;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:4;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;52;"18;ID: 1Content aa;verybigtest;sample;2024-08-23 15:34:4;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;53;"18;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:0;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;54;"18;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:0;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;55;"19;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:0;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;56;"19;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:1;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;57;"19;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:1;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;58;"20;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:1;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;59;"20;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:3;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;60;"20;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:3;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;61;"21;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:3;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;62;"21;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:4;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;63;"21;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:4;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;64;"22;ID: 1Content aa;verybigtest;sample;2024-08-23 15:35:4;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;65;"22;ID: 1Content aa;verybigtest;sample;2024-08-23 15:36:0;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;66;"22;ID: 1Content aa;verybigtest;sample;2024-08-23 15:36:0;2024;Print job finished;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;67;"23;ID: 1Content aa;verybigtest;sample;2024-08-23 15:36:0;2024;Sent direct data;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;68;"23;ID: 1Content aa;verybigtest;sample;2024-08-23 15:36:2;2024;Print job started;";sent 0/8
2025-10-16 10:15:08;admin;data partially transferred;69;"23;ID: 1Content aa;verybigtest;sample;2024-08-23 15:36:2;2024;Print job finished;";sent 0/8
